"Laboratorio","Provincia","Cantón","Rango","Sexo","N dosis","Periodo","Cantidad"
"PFIZER INC - USA","SAN JOSE","GOICOECHEA","90 a 100","F","DV1 - PRIMER DOSIS VIDA","1-2021","56"
"PFIZER INC - USA","SAN JOSE","GOICOECHEA","90 a 100","F","DV1 - PRIMER DOSIS VIDA","2-2021","197"
"PFIZER INC - USA","SAN JOSE","GOICOECHEA","90 a 100","F","DV1 - PRIMER DOSIS VIDA","3-2021","75"
"PFIZER INC - USA","SAN JOSE","GOICOECHEA","90 a 100","F","DV1 - PRIMER DOSIS VIDA","4-2021","26"
"PFIZER INC - USA","SAN JOSE","GOICOECHEA","90 a 100","F","DV2 - SEGUNDA DOSIS VIDA","1-2021","34"
"PFIZER INC - USA","SAN JOSE","GOICOECHEA","90 a 100","F","DV2 - SEGUNDA DOSIS VIDA","2-2021","42"
"PFIZER INC - USA","SAN JOSE","GOICOECHEA","90 a 100","F","DV2 - SEGUNDA DOSIS VIDA","3-2021","262"
"PFIZER INC - USA","SAN JOSE","GOICOECHEA","90 a 100","F","DV2 - SEGUNDA DOSIS VIDA","4-2021","4"
"PFIZER INC - USA","SAN JOSE","GOICOECHEA","90 a 100","M","DV1 - PRIMER DOSIS VIDA","12-2020","10"
"PFIZER INC - USA","SAN JOSE","GOICOECHEA","90 a 100","M","DV1 - PRIMER DOSIS VIDA","1-2021","17"
"PFIZER INC - USA","SAN JOSE","GOICOECHEA","90 a 100","M","DV1 - PRIMER DOSIS VIDA","2-2021","99"
"PFIZER INC - USA","SAN JOSE","GOICOECHEA","90 a 100","M","DV1 - PRIMER DOSIS VIDA","3-2021","36"
"PFIZER INC - USA","SAN JOSE","GOICOECHEA","90 a 100","M","DV1 - PRIMER DOSIS VIDA","4-2021","9"
"PFIZER INC - USA","SAN JOSE","GOICOECHEA","90 a 100","M","DV2 - SEGUNDA DOSIS VIDA","1-2021","16"
"PFIZER INC - USA","SAN JOSE","GOICOECHEA","90 a 100","M","DV2 - SEGUNDA DOSIS VIDA","2-2021","10"
"PFIZER INC - USA","SAN JOSE","GOICOECHEA","90 a 100","M","DV2 - SEGUNDA DOSIS VIDA","3-2021","127"
"PFIZER INC - USA","SAN JOSE","GOICOECHEA","90 a 100","M","DV2 - SEGUNDA DOSIS VIDA","4-2021","4"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","20 a 30","F","DV1 - PRIMER DOSIS VIDA","1-2021","12"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","20 a 30","F","DV1 - PRIMER DOSIS VIDA","2-2021","9"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","20 a 30","F","DV1 - PRIMER DOSIS VIDA","3-2021","6"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","20 a 30","F","DV1 - PRIMER DOSIS VIDA","4-2021","3"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","20 a 30","F","DV2 - SEGUNDA DOSIS VIDA","1-2021","2"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","20 a 30","F","DV2 - SEGUNDA DOSIS VIDA","2-2021","10"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","20 a 30","F","DV2 - SEGUNDA DOSIS VIDA","3-2021","11"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","20 a 30","M","DV1 - PRIMER DOSIS VIDA","1-2021","7"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","20 a 30","M","DV1 - PRIMER DOSIS VIDA","2-2021","7"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","20 a 30","M","DV1 - PRIMER DOSIS VIDA","3-2021","14"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","20 a 30","M","DV2 - SEGUNDA DOSIS VIDA","1-2021","1"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","20 a 30","M","DV2 - SEGUNDA DOSIS VIDA","2-2021","6"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","20 a 30","M","DV2 - SEGUNDA DOSIS VIDA","3-2021","15"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","20 a 30","M","DV2 - SEGUNDA DOSIS VIDA","4-2021","1"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","30 a 40","F","DV1 - PRIMER DOSIS VIDA","1-2021","13"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","30 a 40","F","DV1 - PRIMER DOSIS VIDA","2-2021","5"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","30 a 40","F","DV1 - PRIMER DOSIS VIDA","3-2021","6"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","30 a 40","F","DV2 - SEGUNDA DOSIS VIDA","2-2021","12"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","30 a 40","F","DV2 - SEGUNDA DOSIS VIDA","3-2021","10"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","30 a 40","F","DV2 - SEGUNDA DOSIS VIDA","4-2021","1"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","30 a 40","M","DV1 - PRIMER DOSIS VIDA","1-2021","9"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","30 a 40","M","DV1 - PRIMER DOSIS VIDA","2-2021","18"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","30 a 40","M","DV1 - PRIMER DOSIS VIDA","3-2021","11"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","30 a 40","M","DV2 - SEGUNDA DOSIS VIDA","1-2021","1"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","30 a 40","M","DV2 - SEGUNDA DOSIS VIDA","2-2021","8"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","30 a 40","M","DV2 - SEGUNDA DOSIS VIDA","3-2021","27"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","40 a 50","F","DV1 - PRIMER DOSIS VIDA","1-2021","4"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","40 a 50","F","DV1 - PRIMER DOSIS VIDA","2-2021","3"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","40 a 50","F","DV1 - PRIMER DOSIS VIDA","3-2021","2"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","40 a 50","F","DV2 - SEGUNDA DOSIS VIDA","2-2021","5"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","40 a 50","F","DV2 - SEGUNDA DOSIS VIDA","3-2021","5"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","40 a 50","M","DV1 - PRIMER DOSIS VIDA","1-2021","4"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","40 a 50","M","DV1 - PRIMER DOSIS VIDA","2-2021","5"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","40 a 50","M","DV1 - PRIMER DOSIS VIDA","3-2021","2"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","40 a 50","M","DV1 - PRIMER DOSIS VIDA","4-2021","1"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","40 a 50","M","DV2 - SEGUNDA DOSIS VIDA","2-2021","4"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","40 a 50","M","DV2 - SEGUNDA DOSIS VIDA","3-2021","5"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","50 a 60","F","DV1 - PRIMER DOSIS VIDA","1-2021","3"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","50 a 60","F","DV1 - PRIMER DOSIS VIDA","3-2021","1"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","50 a 60","F","DV2 - SEGUNDA DOSIS VIDA","2-2021","3"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","50 a 60","F","DV2 - SEGUNDA DOSIS VIDA","3-2021","1"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","50 a 60","M","DV1 - PRIMER DOSIS VIDA","1-2021","4"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","50 a 60","M","DV1 - PRIMER DOSIS VIDA","2-2021","8"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","50 a 60","M","DV1 - PRIMER DOSIS VIDA","3-2021","8"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","50 a 60","M","DV2 - SEGUNDA DOSIS VIDA","2-2021","4"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","50 a 60","M","DV2 - SEGUNDA DOSIS VIDA","3-2021","16"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","60 a 70","F","DV1 - PRIMER DOSIS VIDA","1-2021","1"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","60 a 70","F","DV1 - PRIMER DOSIS VIDA","3-2021","1"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","60 a 70","F","DV1 - PRIMER DOSIS VIDA","4-2021","5"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","60 a 70","F","DV2 - SEGUNDA DOSIS VIDA","2-2021","1"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","60 a 70","M","DV1 - PRIMER DOSIS VIDA","1-2021","1"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","60 a 70","M","DV1 - PRIMER DOSIS VIDA","2-2021","1"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","60 a 70","M","DV1 - PRIMER DOSIS VIDA","3-2021","6"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","60 a 70","M","DV1 - PRIMER DOSIS VIDA","4-2021","1"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","60 a 70","M","DV2 - SEGUNDA DOSIS VIDA","2-2021","1"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","60 a 70","M","DV2 - SEGUNDA DOSIS VIDA","3-2021","5"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","70 a 80","F","DV1 - PRIMER DOSIS VIDA","3-2021","114"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","70 a 80","F","DV1 - PRIMER DOSIS VIDA","4-2021","48"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","70 a 80","F","DV2 - SEGUNDA DOSIS VIDA","3-2021","88"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","70 a 80","F","DV2 - SEGUNDA DOSIS VIDA","4-2021","22"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","70 a 80","M","DV1 - PRIMER DOSIS VIDA","1-2021","1"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","70 a 80","M","DV1 - PRIMER DOSIS VIDA","3-2021","123"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","70 a 80","M","DV1 - PRIMER DOSIS VIDA","4-2021","50"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","70 a 80","M","DV2 - SEGUNDA DOSIS VIDA","2-2021","1"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","70 a 80","M","DV2 - SEGUNDA DOSIS VIDA","3-2021","89"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","70 a 80","M","DV2 - SEGUNDA DOSIS VIDA","4-2021","27"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","80 a 90","F","DV1 - PRIMER DOSIS VIDA","2-2021","44"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","80 a 90","F","DV1 - PRIMER DOSIS VIDA","3-2021","51"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","80 a 90","F","DV1 - PRIMER DOSIS VIDA","4-2021","1"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","80 a 90","F","DV2 - SEGUNDA DOSIS VIDA","3-2021","96"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","80 a 90","M","DV1 - PRIMER DOSIS VIDA","2-2021","35"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","80 a 90","M","DV1 - PRIMER DOSIS VIDA","3-2021","43"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","80 a 90","M","DV1 - PRIMER DOSIS VIDA","4-2021","3"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","80 a 90","M","DV2 - SEGUNDA DOSIS VIDA","3-2021","77"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","80 a 90","M","DV2 - SEGUNDA DOSIS VIDA","4-2021","1"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","90 a 100","F","DV1 - PRIMER DOSIS VIDA","1-2021","1"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","90 a 100","F","DV1 - PRIMER DOSIS VIDA","2-2021","11"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","90 a 100","F","DV1 - PRIMER DOSIS VIDA","3-2021","5"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","90 a 100","F","DV2 - SEGUNDA DOSIS VIDA","2-2021","1"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","90 a 100","F","DV2 - SEGUNDA DOSIS VIDA","3-2021","16"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","90 a 100","M","DV1 - PRIMER DOSIS VIDA","2-2021","10"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","90 a 100","M","DV1 - PRIMER DOSIS VIDA","3-2021","9"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","90 a 100","M","DV2 - SEGUNDA DOSIS VIDA","3-2021","19"
"PFIZER INC - USA","SAN JOSE","LEON CORTES","90 a 100","M","DV2 - SEGUNDA DOSIS VIDA","4-2021","1"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","10 a 20","F","DV1 - PRIMER DOSIS VIDA","3-2021","1"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","10 a 20","F","DV2 - SEGUNDA DOSIS VIDA","3-2021","1"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","10 a 20","M","DV1 - PRIMER DOSIS VIDA","3-2021","1"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","100 o mas","F","DV1 - PRIMER DOSIS VIDA","2-2021","3"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","100 o mas","F","DV1 - PRIMER DOSIS VIDA","3-2021","1"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","100 o mas","F","DV1 - PRIMER DOSIS VIDA","4-2021","2"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","100 o mas","F","DV2 - SEGUNDA DOSIS VIDA","3-2021","4"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","100 o mas","F","DV2 - SEGUNDA DOSIS VIDA","4-2021","1"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","100 o mas","M","DV1 - PRIMER DOSIS VIDA","2-2021","1"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","100 o mas","M","DV2 - SEGUNDA DOSIS VIDA","3-2021","1"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","20 a 30","F","DV1 - PRIMER DOSIS VIDA","12-2020","13"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","20 a 30","F","DV1 - PRIMER DOSIS VIDA","1-2021","85"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","20 a 30","F","DV1 - PRIMER DOSIS VIDA","2-2021","28"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","20 a 30","F","DV1 - PRIMER DOSIS VIDA","3-2021","31"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","20 a 30","F","DV1 - PRIMER DOSIS VIDA","4-2021","19"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","20 a 30","F","DV2 - SEGUNDA DOSIS VIDA","1-2021","47"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","20 a 30","F","DV2 - SEGUNDA DOSIS VIDA","2-2021","54"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","20 a 30","F","DV2 - SEGUNDA DOSIS VIDA","3-2021","45"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","20 a 30","F","DV2 - SEGUNDA DOSIS VIDA","4-2021","3"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","20 a 30","M","DV1 - PRIMER DOSIS VIDA","12-2020","6"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","20 a 30","M","DV1 - PRIMER DOSIS VIDA","1-2021","51"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","20 a 30","M","DV1 - PRIMER DOSIS VIDA","2-2021","14"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","20 a 30","M","DV1 - PRIMER DOSIS VIDA","3-2021","22"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","20 a 30","M","DV1 - PRIMER DOSIS VIDA","4-2021","5"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","20 a 30","M","DV2 - SEGUNDA DOSIS VIDA","1-2021","28"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","20 a 30","M","DV2 - SEGUNDA DOSIS VIDA","2-2021","28"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","20 a 30","M","DV2 - SEGUNDA DOSIS VIDA","3-2021","31"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","20 a 30","M","DV2 - SEGUNDA DOSIS VIDA","4-2021","2"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","30 a 40","F","DV1 - PRIMER DOSIS VIDA","12-2020","17"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","30 a 40","F","DV1 - PRIMER DOSIS VIDA","1-2021","154"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","30 a 40","F","DV1 - PRIMER DOSIS VIDA","2-2021","62"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","30 a 40","F","DV1 - PRIMER DOSIS VIDA","3-2021","59"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","30 a 40","F","DV1 - PRIMER DOSIS VIDA","4-2021","32"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","30 a 40","F","DV2 - SEGUNDA DOSIS VIDA","1-2021","78"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","30 a 40","F","DV2 - SEGUNDA DOSIS VIDA","2-2021","95"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","30 a 40","F","DV2 - SEGUNDA DOSIS VIDA","3-2021","87"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","30 a 40","F","DV2 - SEGUNDA DOSIS VIDA","4-2021","6"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","30 a 40","M","DV1 - PRIMER DOSIS VIDA","12-2020","11"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","30 a 40","M","DV1 - PRIMER DOSIS VIDA","1-2021","102"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","30 a 40","M","DV1 - PRIMER DOSIS VIDA","2-2021","40"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","30 a 40","M","DV1 - PRIMER DOSIS VIDA","3-2021","29"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","30 a 40","M","DV1 - PRIMER DOSIS VIDA","4-2021","11"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","30 a 40","M","DV2 - SEGUNDA DOSIS VIDA","1-2021","50"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","30 a 40","M","DV2 - SEGUNDA DOSIS VIDA","2-2021","63"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","30 a 40","M","DV2 - SEGUNDA DOSIS VIDA","3-2021","53"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","30 a 40","M","DV2 - SEGUNDA DOSIS VIDA","4-2021","4"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","40 a 50","F","DV1 - PRIMER DOSIS VIDA","12-2020","10"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","40 a 50","F","DV1 - PRIMER DOSIS VIDA","1-2021","74"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","40 a 50","F","DV1 - PRIMER DOSIS VIDA","2-2021","25"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","40 a 50","F","DV1 - PRIMER DOSIS VIDA","3-2021","30"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","40 a 50","F","DV1 - PRIMER DOSIS VIDA","4-2021","16"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","40 a 50","F","DV2 - SEGUNDA DOSIS VIDA","1-2021","36"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","40 a 50","F","DV2 - SEGUNDA DOSIS VIDA","2-2021","50"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","40 a 50","F","DV2 - SEGUNDA DOSIS VIDA","3-2021","38"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","40 a 50","F","DV2 - SEGUNDA DOSIS VIDA","4-2021","2"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","40 a 50","M","DV1 - PRIMER DOSIS VIDA","12-2020","7"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","40 a 50","M","DV1 - PRIMER DOSIS VIDA","1-2021","58"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","40 a 50","M","DV1 - PRIMER DOSIS VIDA","2-2021","20"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","40 a 50","M","DV1 - PRIMER DOSIS VIDA","3-2021","15"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","40 a 50","M","DV1 - PRIMER DOSIS VIDA","4-2021","10"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","40 a 50","M","DV2 - SEGUNDA DOSIS VIDA","1-2021","29"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","40 a 50","M","DV2 - SEGUNDA DOSIS VIDA","2-2021","35"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","40 a 50","M","DV2 - SEGUNDA DOSIS VIDA","3-2021","32"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","40 a 50","M","DV2 - SEGUNDA DOSIS VIDA","4-2021","1"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","50 a 60","F","DV1 - PRIMER DOSIS VIDA","12-2020","11"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","50 a 60","F","DV1 - PRIMER DOSIS VIDA","1-2021","60"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","50 a 60","F","DV1 - PRIMER DOSIS VIDA","2-2021","26"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","50 a 60","F","DV1 - PRIMER DOSIS VIDA","3-2021","18"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","50 a 60","F","DV1 - PRIMER DOSIS VIDA","4-2021","15"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","50 a 60","F","DV2 - SEGUNDA DOSIS VIDA","1-2021","34"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","50 a 60","F","DV2 - SEGUNDA DOSIS VIDA","2-2021","36"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","50 a 60","F","DV2 - SEGUNDA DOSIS VIDA","3-2021","30"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","50 a 60","F","DV2 - SEGUNDA DOSIS VIDA","4-2021","3"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","50 a 60","M","DV1 - PRIMER DOSIS VIDA","12-2020","7"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","50 a 60","M","DV1 - PRIMER DOSIS VIDA","1-2021","31"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","50 a 60","M","DV1 - PRIMER DOSIS VIDA","2-2021","15"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","50 a 60","M","DV1 - PRIMER DOSIS VIDA","3-2021","11"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","50 a 60","M","DV1 - PRIMER DOSIS VIDA","4-2021","6"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","50 a 60","M","DV2 - SEGUNDA DOSIS VIDA","1-2021","18"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","50 a 60","M","DV2 - SEGUNDA DOSIS VIDA","2-2021","20"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","50 a 60","M","DV2 - SEGUNDA DOSIS VIDA","3-2021","22"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","50 a 60","M","DV2 - SEGUNDA DOSIS VIDA","4-2021","1"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","60 a 70","F","DV1 - PRIMER DOSIS VIDA","12-2020","6"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","60 a 70","F","DV1 - PRIMER DOSIS VIDA","1-2021","17"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","60 a 70","F","DV1 - PRIMER DOSIS VIDA","2-2021","11"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","60 a 70","F","DV1 - PRIMER DOSIS VIDA","3-2021","17"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","60 a 70","F","DV1 - PRIMER DOSIS VIDA","4-2021","415"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","60 a 70","F","DV2 - SEGUNDA DOSIS VIDA","1-2021","17"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","60 a 70","F","DV2 - SEGUNDA DOSIS VIDA","2-2021","8"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","60 a 70","F","DV2 - SEGUNDA DOSIS VIDA","3-2021","16"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","60 a 70","F","DV2 - SEGUNDA DOSIS VIDA","4-2021","3"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","60 a 70","M","DV1 - PRIMER DOSIS VIDA","12-2020","7"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","60 a 70","M","DV1 - PRIMER DOSIS VIDA","1-2021","16"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","60 a 70","M","DV1 - PRIMER DOSIS VIDA","2-2021","12"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","60 a 70","M","DV1 - PRIMER DOSIS VIDA","3-2021","13"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","60 a 70","M","DV1 - PRIMER DOSIS VIDA","4-2021","317"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","60 a 70","M","DV2 - SEGUNDA DOSIS VIDA","1-2021","12"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","60 a 70","M","DV2 - SEGUNDA DOSIS VIDA","2-2021","11"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","60 a 70","M","DV2 - SEGUNDA DOSIS VIDA","3-2021","20"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","60 a 70","M","DV2 - SEGUNDA DOSIS VIDA","4-2021","1"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","70 a 80","F","DV1 - PRIMER DOSIS VIDA","12-2020","12"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","70 a 80","F","DV1 - PRIMER DOSIS VIDA","1-2021","2"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","70 a 80","F","DV1 - PRIMER DOSIS VIDA","2-2021","4"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","70 a 80","F","DV1 - PRIMER DOSIS VIDA","3-2021","335"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","70 a 80","F","DV1 - PRIMER DOSIS VIDA","4-2021","745"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","70 a 80","F","DV2 - SEGUNDA DOSIS VIDA","1-2021","12"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","70 a 80","F","DV2 - SEGUNDA DOSIS VIDA","2-2021","1"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","70 a 80","F","DV2 - SEGUNDA DOSIS VIDA","3-2021","136"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","70 a 80","F","DV2 - SEGUNDA DOSIS VIDA","4-2021","22"
"PFIZER INC - USA","SAN JOSE","MONTES DE OCA","70 a 80","M","DV1 - PRIMER DOSIS VIDA","12-2020","5"
